"GROUP","days_since_admission","concept_code","npat","mean_value","std_value","mean_log_value","std_log_value","periode_group","siteid"
"OTHERS_18_49",7,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",9,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",9,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",9,"49563-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",9,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",10,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",10,"1751-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",10,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",10,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",10,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",10,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",10,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",11,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",11,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",11,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",11,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",11,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",11,"3255-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",11,"48065-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",11,"49563-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",11,"5902-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",11,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",11,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",11,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",13,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",13,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",13,"3255-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",13,"5902-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",13,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",16,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",16,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",16,"5902-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",16,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",16,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",16,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",17,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",17,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",17,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",17,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",17,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",17,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",17,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",17,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",18,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",18,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",18,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",18,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",18,"2532-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",18,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",18,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",18,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",19,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",19,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",19,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",19,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",19,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",19,"2532-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",19,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",19,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",19,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",20,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",20,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",20,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",20,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",20,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",20,"2532-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",20,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",20,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",20,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",21,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",21,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",21,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",21,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",21,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",21,"2532-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",21,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",21,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",21,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",24,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",24,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",24,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",24,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",24,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",25,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",25,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",25,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",25,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",25,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",25,"2532-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",25,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",25,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",25,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",28,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",28,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",28,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",28,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",28,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",28,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",28,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",28,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",33,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",33,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",33,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",34,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",34,"1751-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",34,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",34,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",34,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",34,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",34,"3255-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",34,"5902-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",34,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",34,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",34,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",35,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",35,"3255-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",35,"48065-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",35,"5902-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",35,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",35,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_18_49",35,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-57,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-57,"1751-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-57,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-57,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-57,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-57,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-57,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-57,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-57,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-56,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-56,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-56,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-56,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-56,"2019-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-56,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-56,"2703-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-56,"49563-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-56,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-56,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-56,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-55,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-54,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-54,"1751-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-54,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-54,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-54,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-54,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-54,"5902-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-54,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-54,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-54,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-53,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-53,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-53,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-53,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-53,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-53,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-53,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-53,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-52,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-52,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-52,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-52,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-52,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-52,"5902-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-52,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-52,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-52,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-50,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-50,"1751-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-50,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-50,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-50,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-50,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-50,"2276-4",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-50,"5902-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-50,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-50,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-50,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-49,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-49,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-49,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-49,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-49,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-49,"2532-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-49,"5902-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-49,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-49,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-49,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-48,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-48,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-48,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-48,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-47,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-47,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-47,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-47,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-47,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-47,"2276-4",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-47,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-47,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-47,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-41,"1751-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-41,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-41,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-41,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-41,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-41,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-37,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-37,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-37,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-37,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-37,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-35,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-35,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-35,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-35,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-35,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-35,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-35,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-35,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-31,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-31,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-31,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-31,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-31,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-28,"1751-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-28,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-28,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-28,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-28,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-28,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-22,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-22,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-17,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-17,"1751-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-17,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-17,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-17,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-17,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-17,"5902-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-17,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-17,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-17,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-14,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-14,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-14,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-14,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-14,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-14,"49563-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-14,"5902-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-14,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-14,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-14,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-13,"1751-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-13,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-13,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-13,"2276-4",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-13,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-13,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-13,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-12,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-12,"1751-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-12,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-12,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-12,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-12,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-12,"5902-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-12,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-12,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-12,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-11,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-11,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-11,"2276-4",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-11,"3255-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-11,"48065-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-11,"49563-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-11,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-11,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-11,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-10,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-10,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-10,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-10,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-10,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-9,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-8,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-8,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-8,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-8,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-8,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-6,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-6,"1751-7",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-6,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-6,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-6,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-6,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-6,"49563-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-6,"5902-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-6,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-6,"731-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-6,"751-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-5,"1742-6",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-5,"1920-8",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-5,"1975-2",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-5,"1988-5",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-5,"2160-0",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-5,"2276-4",-99,-99,-99,-99,-99,"all","FRBDX"
"OTHERS_sup_49",-5,"6690-2",-99,-99,-99,-99,-99,"all","FRBDX"
